fips,year,coalres,pyr,pcoalyr,state,msa,Pop,EarnPOW,Manufact,dSSI,pay
21075,1968,0,34.783333,19.383333,1,0,,,,,
21075,1969,0,36.683334,21.058332,1,0,10.3,19014,3571,281,15000
21075,1970,0,38.825001,28.108334,1,0,10.2,21506,4066,292,16000
21075,1971,0,40.491665,34.033333,1,0,10.4,23701,3993,292,20000
21075,1972,0,41.816666,36.241665,1,0,10,23828,4191,276,25000
21075,1973,0,44.400002,40.791668,1,0,9.5,28563,4933,306,28000
21075,1974,0,49.308334,62.150002,1,0,9.1999998,28849,5557,633,34000
21075,1975,0,53.816666,72.150002,1,0,9.3000002,30750,5150,712,40076
21075,1976,0,56.908333,68.933334,1,0,9.3000002,34813,5825,704,45981
21075,1977,0,60.608334,72.808334,1,0,9.3000002,41836,6786,687,53492
21075,1978,0,65.23333,80.416664,1,0,9,38718,7058,678,60767
21075,1979,0,72.574997,84.308334,1,0,8.8000002,47575,7954,700,68934
21075,1980,0,82.408333,87.375,1,0,8.8999996,41431,8544,737,79000
21075,1981,0,90.925003,92.974998,1,0,8.8000002,48000,8331,777,
21075,1982,0,96.5,99.991669,1,0,8.8000002,45080,8799,793,83000
21075,1983,0,99.599998,100.49167,1,0,8.6999998,42295,9622,844,86000
21075,1984,0,103.88333,102.21667,1,0,8.6000004,53971,12160,953,85000
21075,1985,0,107.56667,102.24167,1,0,8.6000004,52781,13743,977,91000
21075,1986,0,109.60834,100.76667,1,0,8.6000004,56681,18014,1082,81000
21075,1987,0,113.625,97.099998,1,0,8.3999996,55634,18210,1105,104000
21075,1988,0,118.25833,95.383331,1,0,8.3999996,57945,15868,1174,111000
21075,1989,0,123.96667,95.525002,1,0,8.3000002,62878,15025,1225,114000
21075,1990,0,130.65833,97.508331,1,0,8.1999998,64715,18768,1340,130000
21075,1991,0,136.19167,97.216667,1,0,8.1999998,67003,21504,1513,139000
21075,1992,0,140.31667,95.025002,1,0,8.1000004,80442,25149,1885,155000
21075,1993,0,144.45833,96.099998,1,0,7.6999998,83338,27392,1818,163000
21077,1968,0,34.783333,19.383333,1,0,,,,,
21077,1969,0,36.683334,21.058332,1,0,4.0999999,4322,164,57,4000
21077,1970,0,38.825001,28.108334,1,0,4.0999999,4560,181,59,5000
21077,1971,0,40.491665,34.033333,1,0,4.1999998,4738,118,57,6000
21077,1972,0,41.816666,36.241665,1,0,4.3000002,5785,96,55,8000
21077,1973,0,44.400002,40.791668,1,0,4.5,5601,112,72,10000
21077,1974,0,49.308334,62.150002,1,0,4.5,7056,153,191,13000
21077,1975,0,53.816666,72.150002,1,0,4.5999999,7069,233,202,14953
21077,1976,0,56.908333,68.933334,1,0,4.5999999,8237,272,207,17569
21077,1977,0,60.608334,72.808334,1,0,4.5999999,8298,292,201,18105
21077,1978,0,65.23333,80.416664,1,0,4.8000002,8369,322,196,20317
21077,1979,0,72.574997,84.308334,1,0,4.8000002,9476,375,201,25602
21077,1980,0,82.408333,87.375,1,0,4.9000001,14154,498,210,28000
21077,1981,0,90.925003,92.974998,1,0,4.8000002,13973,455,223,
21077,1982,0,96.5,99.991669,1,0,4.8000002,12894,338,246,41000
21077,1983,0,99.599998,100.49167,1,0,4.9000001,12869,360,255,42000
21077,1984,0,103.88333,102.21667,1,0,4.9000001,13904,475,273,43000
21077,1985,0,107.56667,102.24167,1,0,4.8000002,12738,670,307,42000
21077,1986,0,109.60834,100.76667,1,0,4.9000001,12661,1070,356,46000
21077,1987,0,113.625,97.099998,1,0,5.0999999,13659,1220,345,43000
21077,1988,0,118.25833,95.383331,1,0,5.1999998,14559,1390,347,44000
21077,1989,0,123.96667,95.525002,1,0,5.3000002,19439,1309,387,46000
21077,1990,0,130.65833,97.508331,1,0,5.4000001,20351,1122,388,51000
21077,1991,0,136.19167,97.216667,1,0,5.5,23943,1285,425,67000
21077,1992,0,140.31667,95.025002,1,0,5.6999998,27007,2003,476,74000
21077,1993,0,144.45833,96.099998,1,0,5.8000002,26914,1058,598,82000
21079,1968,0,34.783333,19.383333,1,0,,,,,
21079,1969,0,36.683334,21.058332,1,0,9.5,18964,2866,150,6000
21079,1970,0,38.825001,28.108334,1,0,9.3999996,16348,3044,156,8000
21079,1971,0,40.491665,34.033333,1,0,9.3999996,17759,3083,160,12000
21079,1972,0,41.816666,36.241665,1,0,9.3999996,20550,3358,180,15000
21079,1973,0,44.400002,40.791668,1,0,9.6999998,22808,3963,198,16000
21079,1974,0,49.308334,62.150002,1,0,9.8000002,25926,4500,448,19000
21079,1975,0,53.816666,72.150002,1,0,10.4,24108,4772,494,22105
21079,1976,0,56.908333,68.933334,1,0,10.3,27686,5168,482,22932
21079,1977,0,60.608334,72.808334,1,0,10.5,27923,5924,482,26784
21079,1978,0,65.23333,80.416664,1,0,10.7,28777,5944,489,32544
21079,1979,0,72.574997,84.308334,1,0,11,26789,6750,520,39332
21079,1980,0,82.408333,87.375,1,0,10.9,28783,7310,566,46000
21079,1981,0,90.925003,92.974998,1,0,11.3,33862,7539,610,
21079,1982,0,96.5,99.991669,1,0,11.3,35737,6618,622,53000
21079,1983,0,99.599998,100.49167,1,0,11.4,31948,7777,679,57000
21079,1984,0,103.88333,102.21667,1,0,11.5,39229,5244,790,58000
21079,1985,0,107.56667,102.24167,1,0,11.5,37671,4349,806,60000
21079,1986,0,109.60834,100.76667,1,0,11.5,36574,3246,844,74000
21079,1987,0,113.625,97.099998,1,0,11.4,38758,3422,889,71000
21079,1988,0,118.25833,95.383331,1,0,11.6,46717,5556,967,81000
21079,1989,0,123.96667,95.525002,1,0,11.5,55214,6389,981,81000
21079,1990,0,130.65833,97.508331,1,0,11.6,59583,5840,1008,97000
21079,1991,0,136.19167,97.216667,1,0,11.9,61975,5988,1203,103000
21079,1992,0,140.31667,95.025002,1,0,12.2,66228,6596,1710,126000
21079,1993,0,144.45833,96.099998,1,0,12.3,68318,7437,1674,149000
21081,1968,0,34.783333,19.383333,1,0,,,,,
21081,1969,0,36.683334,21.058332,1,0,9.8999996,14799,1315,135,9000
21081,1970,0,38.825001,28.108334,1,0,10.1,15305,1137,140,12000
21081,1971,0,40.491665,34.033333,1,0,10.6,15844,1439,135,14000
21081,1972,0,41.816666,36.241665,1,0,10.9,17690,1611,128,21000
21081,1973,0,44.400002,40.791668,1,0,11.3,17896,818,136,23000
21081,1974,0,49.308334,62.150002,1,0,11.2,23327,794,412,28000
21081,1975,0,53.816666,72.150002,1,0,11.5,22959,921,494,35876
21081,1976,0,56.908333,68.933334,1,0,11.9,25721,1259,542,49215
21081,1977,0,60.608334,72.808334,1,0,12.1,28202,1691,532,57081
21081,1978,0,65.23333,80.416664,1,0,12.3,30900,2704,528,61207
21081,1979,0,72.574997,84.308334,1,0,12.5,32719,3861,550,71261
21081,1980,0,82.408333,87.375,1,0,13.3,37654,7663,584,85000
21081,1981,0,90.925003,92.974998,1,0,13.5,39681,7336,621,
21081,1982,0,96.5,99.991669,1,0,13.8,42758,6880,667,103000
21081,1983,0,99.599998,100.49167,1,0,14.1,40060,8021,728,105000
21081,1984,0,103.88333,102.21667,1,0,14.2,48889,9941,803,110000
21081,1985,0,107.56667,102.24167,1,0,14.4,51566,10607,777,124000
21081,1986,0,109.60834,100.76667,1,0,14.4,52671,11454,822,104000
21081,1987,0,113.625,97.099998,1,0,14.6,59369,12459,872,142000
21081,1988,0,118.25833,95.383331,1,0,15.2,66490,12374,871,164000
21081,1989,0,123.96667,95.525002,1,0,15.5,68716,11091,932,175000
21081,1990,0,130.65833,97.508331,1,0,15.9,76573,10877,1075,196000
21081,1991,0,136.19167,97.216667,1,0,16.299999,84727,10873,1175,216000
21081,1992,0,140.31667,95.025002,1,0,16.9,89065,10680,1619,255000
21081,1993,0,144.45833,96.099998,1,0,17.4,93098,11784,1874,294000
21083,1968,0,34.783333,19.383333,1,0,,,,,
21083,1969,0,36.683334,21.058332,1,0,30.799999,58933,21870,661,49000
21083,1970,0,38.825001,28.108334,1,0,31,64424,23350,687,54000
21083,1971,0,40.491665,34.033333,1,0,31.5,72295,25149,755,64000
21083,1972,0,41.816666,36.241665,1,0,31.6,79175,30492,742,90000
21083,1973,0,44.400002,40.791668,1,0,32,88678,32416,779,97000
21083,1974,0,49.308334,62.150002,1,0,32.400002,98974,42524,1366,119000
21083,1975,0,53.816666,72.150002,1,0,32.700001,94248,38842,1523,141781
21083,1976,0,56.908333,68.933334,1,0,33.099998,118637,45701,1561,162182
21083,1977,0,60.608334,72.808334,1,0,33.099998,140817,55624,1518,183156
21083,1978,0,65.23333,80.416664,1,0,33.599998,142852,61717,1491,200749
21083,1979,0,72.574997,84.308334,1,0,33.799999,161429,66171,1532,233543
21083,1980,0,82.408333,87.375,1,0,34,144527,58716,1605,268000
21083,1981,0,90.925003,92.974998,1,0,33.700001,165868,65190,1673,
21083,1982,0,96.5,99.991669,1,0,33.200001,163081,64419,1742,301000
21083,1983,0,99.599998,100.49167,1,0,32.900002,158578,68517,1808,293000
21083,1984,0,103.88333,102.21667,1,0,32.700001,205249,83054,1944,303000
21083,1985,0,107.56667,102.24167,1,0,32.799999,195585,75661,2006,308000
21083,1986,0,109.60834,100.76667,1,0,33.700001,214686,91815,2045,300000
21083,1987,0,113.625,97.099998,1,0,33.299999,246060,116249,2093,328000
21083,1988,0,118.25833,95.383331,1,0,33.200001,255940,124924,2190,321000
21083,1989,0,123.96667,95.525002,1,0,33.400002,280275,130124,2405,357000
21083,1990,0,130.65833,97.508331,1,0,33.700001,275610,121349,2592,413000
21083,1991,0,136.19167,97.216667,1,0,33.799999,284980,116198,3009,459000
21083,1992,0,140.31667,95.025002,1,0,34.099998,332561,143034,3795,504000
21083,1993,0,144.45833,96.099998,1,0,34.400002,344578,140352,4206,537000
21085,1968,90.641998,34.783333,19.383333,1,0,,,,,
21085,1969,90.641998,36.683334,21.058332,1,0,16.4,20978,2892,510,17000
21085,1970,90.641998,38.825001,28.108334,1,0,16.6,23096,3030,530,22000
21085,1971,90.641998,40.491665,34.033333,1,0,17.4,25745,4748,553,28000
21085,1972,90.641998,41.816666,36.241665,1,0,17.799999,29490,5498,491,37000
21085,1973,90.641998,44.400002,40.791668,1,0,17.799999,34329,7695,551,43000
21085,1974,90.641998,49.308334,62.150002,1,0,18,36207,7958,1081,58000
21085,1975,90.641998,53.816666,72.150002,1,0,18.700001,35624,8865,1167,69083
21085,1976,90.641998,56.908333,68.933334,1,0,19.4,43363,11781,1211,82826
21085,1977,90.641998,60.608334,72.808334,1,0,20,45293,11369,1214,95458
21085,1978,90.641998,65.23333,80.416664,1,0,20.299999,49564,13176,1232,109067
21085,1979,90.641998,72.574997,84.308334,1,0,20.4,57560,15594,1312,119104
21085,1980,90.641998,82.408333,87.375,1,0,20.9,58218,18776,1428,139000
21085,1981,90.641998,90.925003,92.974998,1,0,20.9,73209,26895,1550,
21085,1982,90.641998,96.5,99.991669,1,0,21,72274,24177,1691,189000
21085,1983,90.641998,99.599998,100.49167,1,0,21,74252,30676,1841,182000
21085,1984,90.641998,103.88333,102.21667,1,0,21.1,91190,33079,2048,196000
21085,1985,90.641998,107.56667,102.24167,1,0,21,87809,30077,2132,200000
21085,1986,90.641998,109.60834,100.76667,1,0,20.799999,90807,29508,2182,256000
21085,1987,90.641998,113.625,97.099998,1,0,20.799999,99357,31834,2285,231000
21085,1988,90.641998,118.25833,95.383331,1,0,20.9,102259,32759,2391,250000
21085,1989,90.641998,123.96667,95.525002,1,0,20.9,111531,36526,2473,274000
21085,1990,90.641998,130.65833,97.508331,1,0,21.1,119210,37056,2612,300000
21085,1991,90.641998,136.19167,97.216667,1,0,21.5,129207,39899,2931,317000
21085,1992,90.641998,140.31667,95.025002,1,0,21.700001,138723,40345,3544,345000
21085,1993,90.641998,144.45833,96.099998,1,0,22.299999,144249,42410,3644,364000
21087,1968,0,34.783333,19.383333,1,0,,,,,
21087,1969,0,36.683334,21.058332,1,0,10.4,18277,1807,181,7000
21087,1970,0,38.825001,28.108334,1,0,10.4,17701,1880,188,10000
21087,1971,0,40.491665,34.033333,1,0,10.4,17525,1882,226,12000
21087,1972,0,41.816666,36.241665,1,0,10.6,18904,2040,231,14000
21087,1973,0,44.400002,40.791668,1,0,10.5,20156,2527,261,16000
21087,1974,0,49.308334,62.150002,1,0,10.7,23998,3673,584,19000
21087,1975,0,53.816666,72.150002,1,0,10.7,22300,3367,611,26702
21087,1976,0,56.908333,68.933334,1,0,10.7,26886,4708,626,31816
21087,1977,0,60.608334,72.808334,1,0,10.8,29032,5802,598,38578
21087,1978,0,65.23333,80.416664,1,0,10.9,32667,7088,575,41603
21087,1979,0,72.574997,84.308334,1,0,11,37089,7734,576,48146
21087,1980,0,82.408333,87.375,1,0,11.1,37585,7954,588,57000
21087,1981,0,90.925003,92.974998,1,0,11.1,43857,9524,597,
21087,1982,0,96.5,99.991669,1,0,10.8,42004,7763,663,67000
21087,1983,0,99.599998,100.49167,1,0,10.8,34034,8715,734,72000
21087,1984,0,103.88333,102.21667,1,0,10.9,49068,10035,806,83000
21087,1985,0,107.56667,102.24167,1,0,10.7,41375,9500,869,95000
21087,1986,0,109.60834,100.76667,1,0,10.8,34884,9150,921,96000
21087,1987,0,113.625,97.099998,1,0,10.6,37283,8514,989,105000
21087,1988,0,118.25833,95.383331,1,0,10.4,36897,8904,1008,110000
21087,1989,0,123.96667,95.525002,1,0,10.4,46906,15286,1138,114000
21087,1990,0,130.65833,97.508331,1,0,10.4,50602,15579,1328,120000
21087,1991,0,136.19167,97.216667,1,0,10.4,53887,14908,1478,134000
21087,1992,0,140.31667,95.025002,1,0,10.4,58184,16169,1694,150000
21087,1993,0,144.45833,96.099998,1,0,10.4,58112,15929,1866,162000
21089,1968,41.377991,34.783333,19.383333,1,1,,,,,
21089,1969,41.377991,36.683334,21.058332,1,1,32.799999,36079,3977,462,26000
21089,1970,41.377991,38.825001,28.108334,1,1,33.299999,39958,5244,481,32000
21089,1971,41.377991,40.491665,34.033333,1,1,33.799999,45948,4754,536,39000
21089,1972,41.377991,41.816666,36.241665,1,1,34.099998,56461,5253,559,56000
21089,1973,41.377991,44.400002,40.791668,1,1,34.200001,112060,54663,640,65000
21089,1974,41.377991,49.308334,62.150002,1,1,34.400002,114334,61000,968,81000
21089,1975,41.377991,53.816666,72.150002,1,1,35.200001,120463,63368,1036,95234
21089,1976,41.377991,56.908333,68.933334,1,1,36.200001,156721,94726,1063,115858
21089,1977,41.377991,60.608334,72.808334,1,1,37.099998,183232,112252,1078,127778
21089,1978,41.377991,65.23333,80.416664,1,1,38,213672,127584,1106,132834
21089,1979,41.377991,72.574997,84.308334,1,1,38.599998,247592,145750,1191,153540
21089,1980,41.377991,82.408333,87.375,1,1,39.099998,272792,157517,1312,190000
21089,1981,41.377991,90.925003,92.974998,1,1,38.900002,298224,171327,1444,
21089,1982,41.377991,96.5,99.991669,1,1,38.599998,296647,166752,1470,217000
21089,1983,41.377991,99.599998,100.49167,1,1,38.5,276843,155658,1587,232000
21089,1984,41.377991,103.88333,102.21667,1,1,38.200001,291446,163750,1781,238000
21089,1985,41.377991,107.56667,102.24167,1,1,37.700001,302825,168910,1975,256000
21089,1986,41.377991,109.60834,100.76667,1,1,37.099998,322000,180028,2091,287000
21089,1987,41.377991,113.625,97.099998,1,1,37.099998,343006,198535,2209,322000
21089,1988,41.377991,118.25833,95.383331,1,1,37.099998,375084,218826,2436,345000
21089,1989,41.377991,123.96667,95.525002,1,1,36.799999,307474,145250,2658,351000
21089,1990,41.377991,130.65833,97.508331,1,1,36.700001,326317,155599,2931,402000
21089,1991,41.377991,136.19167,97.216667,1,1,36.700001,324420,145286,3404,455000
21089,1992,41.377991,140.31667,95.025002,1,1,37.099998,350010,158170,3880,494000
21089,1993,41.377991,144.45833,96.099998,1,1,37.099998,305070,114753,5087,569000
21091,1968,131.369,34.783333,19.383333,1,0,,,,,
21091,1969,131.369,36.683334,21.058332,1,0,6.9000001,27575,11008,113,5000
21091,1970,131.369,38.825001,28.108334,1,0,7.0999999,35208,20358,117,6000
21091,1971,131.369,40.491665,34.033333,1,0,7.3000002,36705,27383,117,7000
21091,1972,131.369,41.816666,36.241665,1,0,7.3000002,40523,31765,128,9000
21091,1973,131.369,44.400002,40.791668,1,0,7.1999998,45453,35061,138,11000
21091,1974,131.369,49.308334,62.150002,1,0,7.3000002,53056,40069,294,16000
21091,1975,131.369,53.816666,72.150002,1,0,7.4000001,55797,41594,316,20288
21091,1976,131.369,56.908333,68.933334,1,0,7.4000001,67094,51521,314,23388
21091,1977,131.369,60.608334,72.808334,1,0,7.4000001,76699,59061,296,26700
21091,1978,131.369,65.23333,80.416664,1,0,7.5,90268,68438,280,27614
21091,1979,131.369,72.574997,84.308334,1,0,7.5,104227,78760,276,29655
21091,1980,131.369,82.408333,87.375,1,0,7.6999998,115446,89754,276,35000
21091,1981,131.369,90.925003,92.974998,1,0,7.6999998,127421,103125,274,
21091,1982,131.369,96.5,99.991669,1,0,8,127269,105697,350,36000
21091,1983,131.369,99.599998,100.49167,1,0,8.1000004,128830,112646,410,38000
21091,1984,131.369,103.88333,102.21667,1,0,8.1000004,135577,112428,421,42000
21091,1985,131.369,107.56667,102.24167,1,0,8,137059,114029,398,50000
21091,1986,131.369,109.60834,100.76667,1,0,8,144685,118620,430,65000
21091,1987,131.369,113.625,97.099998,1,0,8,148245,122261,452,52000
21091,1988,131.369,118.25833,95.383331,1,0,7.9000001,158254,129940,453,51000
21091,1989,131.369,123.96667,95.525002,1,0,7.9000001,160653,128038,501,60000
21091,1990,131.369,130.65833,97.508331,1,0,7.9000001,173623,137494,492,60000
21091,1991,131.369,136.19167,97.216667,1,0,7.8000002,171569,134027,568,70000
21091,1992,131.369,140.31667,95.025002,1,0,7.8000002,176730,138133,703,79000
21091,1993,131.369,144.45833,96.099998,1,0,8,181892,142717,694,91000
21093,1968,0,34.783333,19.383333,1,0,,,,,
21093,1969,0,36.683334,21.058332,1,0,77.199997,295051,15164,432,40000
21093,1970,0,38.825001,28.108334,1,0,78.300003,297811,15059,449,47000
21093,1971,0,40.491665,34.033333,1,0,78.699997,304489,16377,511,55000
21093,1972,0,41.816666,36.241665,1,0,76.800003,326741,19666,474,75000
21093,1973,0,44.400002,40.791668,1,0,69.599998,332267,23197,488,89000
21093,1974,0,49.308334,62.150002,1,0,74.800003,384059,26805,1115,112000
21093,1975,0,53.816666,72.150002,1,0,79.699997,391828,27372,1232,135222
21093,1976,0,56.908333,68.933334,1,0,86.699997,412689,34809,1291,164218
21093,1977,0,60.608334,72.808334,1,0,86.5,470438,41798,1328,191749
21093,1978,0,65.23333,80.416664,1,0,83.699997,498395,51756,1382,214682
21093,1979,0,72.574997,84.308334,1,0,85.300003,546223,57530,1510,246598
21093,1980,0,82.408333,87.375,1,0,88.599998,568769,62704,1687,288000
21093,1981,0,90.925003,92.974998,1,0,87,613688,71599,1883,
21093,1982,0,96.5,99.991669,1,0,90.699997,669389,75559,2035,355000
21093,1983,0,99.599998,100.49167,1,0,94,709034,80466,2209,355000
21093,1984,0,103.88333,102.21667,1,0,97.099998,770913,87017,2625,368000
21093,1985,0,107.56667,102.24167,1,0,100.6,831060,87390,2820,395000
21093,1986,0,109.60834,100.76667,1,0,92.900002,862413,95031,3022,404000
21093,1987,0,113.625,97.099998,1,0,91.099998,915514,103659,3205,438000
21093,1988,0,118.25833,95.383331,1,0,94.199997,955385,111096,3420,476000
21093,1989,0,123.96667,95.525002,1,0,91.199997,1015441,125413,3851,542000
21093,1990,0,130.65833,97.508331,1,0,89.5,1070104,135288,4378,610000
21093,1991,0,136.19167,97.216667,1,0,86.099998,1114291,147804,5068,659000
21093,1992,0,140.31667,95.025002,1,0,84.300003,1212874,165141,6128,710000
21093,1993,0,144.45833,96.099998,1,0,89.400002,1231700,176791,7503,765000
21095,1968,4677.9028,34.783333,19.383333,1,0,,,,,
21095,1969,4677.9028,36.683334,21.058332,1,0,38.5,60268,3506,980,123000
21095,1970,4677.9028,38.825001,28.108334,1,0,37.599998,67930,3347,1019,134000
21095,1971,4677.9028,40.491665,34.033333,1,0,39.099998,74662,3636,1016,149000
21095,1972,4677.9028,41.816666,36.241665,1,0,40.299999,85426,4096,967,187000
21095,1973,4677.9028,44.400002,40.791668,1,0,40.400002,94069,4033,1041,191000
21095,1974,4677.9028,49.308334,62.150002,1,0,40.5,114309,4213,1676,225000
21095,1975,4677.9028,53.816666,72.150002,1,0,41.200001,145136,4149,1766,256083
21095,1976,4677.9028,56.908333,68.933334,1,0,42.299999,159951,5194,1724,282462
21095,1977,4677.9028,60.608334,72.808334,1,0,42.700001,180945,5700,1819,306592
21095,1978,4677.9028,65.23333,80.416664,1,0,42.799999,194161,7142,1942,322291
21095,1979,4677.9028,72.574997,84.308334,1,0,42.200001,223835,8117,2173,363967
21095,1980,4677.9028,82.408333,87.375,1,0,42.099998,236316,6213,2485,409000
21095,1981,4677.9028,90.925003,92.974998,1,0,42.400002,265896,8498,2830,
21095,1982,4677.9028,96.5,99.991669,1,0,42.299999,253582,5493,2945,430000
21095,1983,4677.9028,99.599998,100.49167,1,0,42.099998,216524,5080,3255,431000
21095,1984,4677.9028,103.88333,102.21667,1,0,41.099998,248632,5798,3616,451000
21095,1985,4677.9028,107.56667,102.24167,1,0,40.700001,233635,6317,3807,501000
21095,1986,4677.9028,109.60834,100.76667,1,0,40.200001,226729,5709,4111,495000
21095,1987,4677.9028,113.625,97.099998,1,0,38.700001,226142,5422,4418,581000
21095,1988,4677.9028,118.25833,95.383331,1,0,38.099998,248380,5259,4909,648000
21095,1989,4677.9028,123.96667,95.525002,1,0,37.200001,262104,4631,5299,718000
21095,1990,4677.9028,130.65833,97.508331,1,0,36.5,283586,4131,6031,814000
21095,1991,4677.9028,136.19167,97.216667,1,0,36.5,274083,3809,6769,909000
21095,1992,4677.9028,140.31667,95.025002,1,0,36.299999,278520,3982,9391,1063000
21095,1993,4677.9028,144.45833,96.099998,1,0,36.299999,270632,4434,11497,1210000
21097,1968,0,34.783333,19.383333,1,0,,,,,
21097,1969,0,36.683334,21.058332,1,0,14.1,35888,10393,340,9000
21097,1970,0,38.825001,28.108334,1,0,14.1,30698,10593,353,12000
21097,1971,0,40.491665,34.033333,1,0,14.2,31155,10273,363,15000
21097,1972,0,41.816666,36.241665,1,0,14.2,37026,12576,348,21000
21097,1973,0,44.400002,40.791668,1,0,14.6,41326,16787,359,23000
21097,1974,0,49.308334,62.150002,1,0,14.8,49979,19529,568,28000
21097,1975,0,53.816666,72.150002,1,0,14.9,50055,19459,681,30918
